,date,target,volume,trend_sma_fast,trend_sma_slow,trend_adx,volume_obv,trend_ema_fast,trend_ema_slow,trend_macd,momentum_rsi,trend_aroon_ind
244,2020-10-16,11319.32,48797.749502,12445.465833333334,13499.467692307693,47.753218694788735,-1978880.4315899995,12327.088530309511,13552.346085333353,-1225.2575550238416,19.645729153737577,-80.0
245,2020-10-15,11505.12,48760.717679,12267.878333333334,13353.618076923078,47.82558117249606,-1930119.7139109995,12200.631833338817,13400.699708641992,-1200.0678753031752,23.365838170358117,-80.0
246,2020-10-14,11417.89,41415.106015,12131.686666666666,13203.213461538464,47.892774901795704,-1971534.8199259995,12080.210012825153,13253.824915409252,-1173.6149025840987,22.831416084984582,-80.0
247,2020-10-13,11420.56,42205.283709,11997.664166666667,13047.269615384615,47.92185013467638,-1929329.5362169994,11978.725395467436,13118.027514267826,-1139.3021188003895,22.889552243332062,-80.0
248,2020-10-12,11528.25,52825.28371,11865.707499999999,12920.729230769231,47.33960050793026,-1876504.2525069993,11909.421488472446,13000.266216914653,-1090.8447284422073,25.332892366213017,-80.0
249,2020-10-11,11369.02,29043.851339,11736.203333333333,12758.771538461539,46.79894014023743,-1905548.1038459993,11826.282797938224,12879.433163809865,-1053.150365871641,24.116111994494545,-76.0
250,2020-10-10,11293.22,43648.036943,11596.595000000001,12593.51,46.57746084491866,-1949196.1407889994,11744.273136716958,12761.93589241654,-1017.6627556995827,23.53655088945048,-96.0
251,2020-10-09,11050.64,48240.073237,11452.401666666667,12474.534230769232,46.708078157478994,-1997436.2140259994,11637.560346452812,12635.17323371902,-997.6128872662084,21.736242597411135,-88.0
252,2020-10-08,10925.57,51959.691572,11370.366666666667,12355.381923076922,47.22828436925197,-2049395.9055979995,11528.023370075456,12508.535957147242,-980.5125870717857,20.850703744569714,-92.0
253,2020-10-07,10666.39,32811.990279,11279.943333333335,12244.498076923077,47.71133299446974,-2082207.8958769995,11395.464390063848,12372.080701062261,-976.6163109984136,19.11296592695105,-96.0
254,2020-10-06,10599.66,48674.740471,11204.653333333334,12122.888846153848,47.63942210017627,-2130882.6363479993,11273.032945438641,12240.790278761353,-967.7573333227119,18.681273591077243,-84.0
255,2020-10-05,10792.21,34025.761653,11157.320833333333,12007.55076923077,47.57264769833233,-2096856.8746949993,11199.060184601927,12133.488035890141,-934.4278512882138,24.01443159776393,-84.0
256,2020-10-04,10666.63,23212.001595,11102.93,11896.263461538461,47.67603065064727,-2120068.876289999,11117.147848509323,12024.831885083464,-907.6840365741409,22.95695723564043,-84.0
257,2020-10-03,10542.06,22298.221341,11022.675000000001,11784.200384615384,47.808959334292645,-2142367.097630999,11028.672794892504,11914.996930632837,-886.3241357403331,21.92556014571626,-96.0
258,2020-10-02,10570.4,50130.393705,10952.050833333333,11680.508076923077,48.14432707354728,-2092236.703925999,10958.169287985966,11815.397157993368,-857.2278700074021,22.775595926450634,-84.0
259,2020-10-01,10619.13,60866.332893,10885.265,11564.468076923078,47.18519049381705,-2031370.3710329991,10906.009397526586,11726.784775919785,-820.7753783931985,24.301739797165183,-84.0
260,2020-09-30,10776.59,39596.027322,10822.626666666667,11476.945,46.294563669781844,-1991774.3437109992,10886.098720984033,11656.399977703504,-770.301256719471,29.17254820969015,-84.0
261,2020-09-29,10840.48,41874.898399,10778.581666666667,11392.77769230769,45.53872763695217,-1949899.4453119992,10879.08045621726,11595.961460836577,-716.8810046193175,31.109513010174965,-76.0
262,2020-09-28,10696.12,50095.251734,10728.823333333332,11299.869615384618,44.40770962256514,-1999994.697045999,10850.932693722298,11529.306537811646,-678.3738440893485,29.16848143764264,-76.0
263,2020-09-27,10774.25,30549.483253,10705.790833333333,11217.222692307694,43.44639747797131,-1969445.213792999,10839.13535622656,11473.376423899674,-634.2410676731142,31.653950921500268,-72.0
264,2020-09-26,10728.6,28420.836659,10689.376666666665,11131.071923076923,42.4298920873405,-1997866.050451999,10822.129916807087,11418.207799907106,-596.0778831000189,30.970145146540872,-68.0
265,2020-09-25,10686.67,48101.117008,10691.066666666668,11050.522307692307,41.76083704715172,-2045967.167459999,10801.289929605997,11364.019814728801,-562.7298851228043,30.32220574021028,-64.0
266,2020-09-24,10736.32,57676.619427,10702.455,11005.381153846152,42.07058015651499,-1988290.548032999,10791.294555820457,11317.523532156298,-526.2289763358403,32.132836625427714,-36.0
267,2020-09-23,10241.46,51876.568079,10656.559166666666,10947.303846153847,42.474187394665236,-2040167.1161119991,10706.704624155771,11237.815122366943,-531.110498211172,25.124931699431087,-76.0
268,2020-09-22,10529.61,43991.235476,10645.140833333333,10909.860384615384,42.6286963858336,-1996175.8806359991,10679.459297362575,11185.355483673096,-505.89618631052144,34.13293257582863,-76.0
269,2020-09-21,10417.22,70683.431179,10634.737500000001,10873.591923076923,40.62023732933371,-2066859.3118149992,10639.114790076026,11128.456558956572,-489.3417688805457,32.4910263514236,-76.0
270,2020-09-20,10920.28,39157.922565,10663.894166666667,10858.244230769229,38.36966844389627,-2027701.3892499993,10682.370976218175,11113.036073107938,-430.66509688976294,45.198138332099916,-76.0
271,2020-09-19,11080.65,38440.036858,10702.354166666666,10841.918461538462,35.8746488625483,-1989261.3523919992,10743.64467218461,11110.637104729572,-366.99243254496287,48.52453226166541,-76.0
272,2020-09-18,10933.39,47266.728275,10715.420833333332,10823.283846153845,33.8364062399355,-2036528.0806669993,10772.836261079285,11097.507689564418,-324.6714284851332,45.776825455873265,-76.0
273,2020-09-17,10939.99,55601.614529,10723.713333333333,10804.800384615384,32.192838733302146,-1980926.4661379994,10798.55222091324,11085.839712559646,-287.2874916464061,45.9246179746289,-72.0
274,2020-09-16,10954.01,64991.51244,10745.204166666668,10782.714230769228,30.97675501594469,-1915934.9536979995,10822.468802311203,11076.074548666338,-253.60574635513512,46.25970400769104,-68.0
275,2020-09-15,10785.31,61822.452786,10746.125833333334,10760.263846153846,30.046321896864693,-1977757.4064839995,10816.752063494094,11054.536433950312,-237.7843704562183,42.8212162637855,16.0
276,2020-09-14,10671.77,67059.291361,10741.39,10736.361923076922,30.37085924079804,-2044816.6978449994,10794.447130648849,11026.183364768809,-231.7362341199605,40.63217861635631,16.0
277,2020-09-13,10332.83,43837.609865,10711.903333333334,10708.753846153848,30.70394485366467,-2088654.3077099994,10723.429110549027,10974.823856267416,-251.39474571838946,34.89706809435029,16.0
278,2020-09-12,10440.92,35379.153096,10687.286666666665,10690.113461538462,31.013238637040825,-2053275.1546139994,10679.96617046456,10935.27542246983,-255.30925200526872,37.90703325185435,15.999999999999993
279,2020-09-11,10387.89,43830.254467,10699.489166666666,10679.401923076923,31.496863885123883,-2097105.4090809994,10635.031375008475,10894.728354138731,-259.6969791302563,37.00313360165691,16.0
280,2020-09-10,10336.87,58253.75375,10683.4275,10669.294615384615,32.29419854834156,-2155359.1628309996,10589.16039423794,10853.405513091418,-264.24511885347783,36.11097283455248,16.0
281,2020-09-09,10219.2,49347.113776,10666.925833333333,10647.255769230771,33.26161164031618,-2204706.276607,10532.243410509027,10806.427326936499,-274.18391642747156,34.070667158307685,-40.0
282,2020-09-08,10126.65,73491.878418,10600.789999999999,10626.487307692307,34.46979222450597,-2278198.1550249998,10469.84442427687,10756.073450867128,-286.2290265902593,32.514594935588036,-43.99999999999999
283,2020-09-07,10373.44,62620.230676,10541.855833333333,10620.001923076923,35.59167419553935,-2215577.9243489997,10455.012974388119,10727.730232284377,-272.71725789625816,40.33938439649302,-44.0
284,2020-09-06,10256.2,56368.788815,10485.423333333334,10607.917307692307,36.63342174007034,-2271946.713164,10424.426362943792,10692.802066929979,-268.37570398618664,38.08047852487992,-44.0
285,2020-09-05,10166.69,90001.605568,10420.981666666667,10590.515769230768,36.0667082210335,-2361948.318732,10384.774614798594,10653.830802712944,-269.0561879143497,36.404367478382,-44.0
286,2020-09-04,10446.25,92733.599113,10378.668333333333,10577.810384615384,35.159375750767744,-2269214.719619,10394.232366368042,10638.45444695643,-244.22208058838805,44.605193505623895,-44.0
287,2020-09-03,10140.85,121950.106015,10324.963333333333,10550.901538461536,34.31038109388961,-2391164.825634,10355.250463849881,10601.59485829299,-246.3443944431092,38.729596928755754,-44.0
288,2020-09-02,11388.54,87221.845602,10384.694166666668,10577.533076923077,34.58175312538183,-2303942.9800319998,10514.218084796054,10659.887091012028,-145.66900621597415,61.210149832794784,24.0
289,2020-09-01,11921.97,78148.193668,10517.1225,10621.676153846152,35.00684464677689,-2225794.786364,10730.795302519738,10753.374713900024,-22.57941138028582,66.81598813692835,28.0
290,2020-08-31,11649.51,55353.617744,10617.838333333335,10657.09576923077,35.401572488072304,-2281148.404108,10872.136025209009,10819.755105462986,52.38091974602321,61.895674745485735,28.0
291,2020-08-30,11711.16,43177.879054,10728.110833333334,10696.499230769232,35.26442606044834,-2237970.525054,11001.216636715315,10885.785097650913,115.43153906440239,62.567378270433395,28.0
292,2020-08-29,11465.84,32973.7992,10822.191666666668,10724.557692307691,34.95230866900617,-2270944.3242539996,11072.697154143729,10928.752127454549,143.94502668917994,58.17288773754081,28.0
293,2020-08-28,11526.91,45953.908365,10931.167500000001,10773.998076923077,34.039340979204724,-2224990.4158889996,11142.57605350623,10973.060118013473,169.51593549275822,58.94591812702362,27.999999999999993
294,2020-08-27,11330.38,63246.036383,11031.478333333334,10804.796923076925,32.56175884900133,-2288236.452272,11171.468968351426,10999.528257419883,171.94071093154344,55.39765602895941,28.0
295,2020-08-26,11461.43,53998.231231,11122.144166666667,10844.958846153846,31.18971829952675,-2234238.221041,11216.078357835822,11033.743201314706,182.335156521116,57.24579100446057,28.0
296,2020-08-25,11318.42,69590.923272,11210.662499999999,10860.271923076923,30.607948511746628,-2303829.144313,11231.82322586108,11054.830371587692,176.99285427338873,54.58761234610665,28.0
297,2020-08-24,11748.2,46212.391867,11342.455000000002,10885.946923076923,30.228201826602223,-2257616.752446,11311.265806497839,11106.191084803419,205.07472169442008,60.52062593303985,28.0
298,2020-08-23,11648.13,37900.00469,11442.611666666666,10913.436923076924,29.538791787507353,-2295516.757136,11363.091067036634,11146.334708151313,216.75635888532088,58.600863865319006,28.0
299,2020-08-22,11662.96,43678.701646,11569.454166666668,10941.243461538459,28.272283168357834,-2251838.0554899997,11409.224749030998,11184.603248288253,224.6215007427454,58.80939174865814,28.0
300,2020-08-21,11531.34,64448.306142,11581.354166666666,10963.448461538463,27.717971471439874,-2316286.3616319997,11428.011710718536,11210.287452118753,217.72425859978284,56.10814542510968,28.000000000000004
301,2020-08-20,11853.55,46085.254351,11575.652500000002,11004.534615384617,27.234511405648586,-2270201.107281,11493.47913983876,11257.936529739585,235.54261009917536,60.84905393181868,28.0
302,2020-08-19,11754.59,73940.169606,11584.409166666666,11046.18153846154,27.195638670116914,-2344141.276887,11533.650041402028,11294.725675684802,238.92436571722646,58.7501527238824,28.0
303,2020-08-18,11945.01,75923.835527,11603.896666666666,11108.18846153846,28.09576975379735,-2268217.44136,11596.936188878639,11342.894884893334,254.0413039853047,61.501938294427525,84.0
304,2020-08-17,12281.13,84734.21154,11671.8375,11178.965769230768,29.104986500013688,-2183483.22982,11702.196775205002,11412.393782308643,289.8029928963588,65.83451545424631,88.0
305,2020-08-16,11911.0,41368.236906,11703.845,11237.546923076921,29.601468894113786,-2224851.466726,11734.320348250387,11449.327576211706,284.9927720386804,58.082771983652776,88.0
306,2020-08-15,11852.4,56237.90505,11747.346666666666,11295.836538461539,30.182215497716182,-2281089.371776,11752.48644851956,11479.184792788617,273.301655730942,56.93966038004402,88.0
307,2020-08-14,11760.54,59818.852697,11772.2725,11355.118846153844,30.46396747181624,-2340908.224473,11753.725456439628,11500.02591924872,253.6995371909088,55.108716213617136,68.0
308,2020-08-13,11780.0,70132.491502,11810.737500000001,11418.709230769231,28.978687340594295,-2270775.732971,11757.767693910453,11520.764740045111,237.00295386534162,55.43564183863681,68.0
309,2020-08-12,11564.33,64909.613644,11795.415,11464.512692307693,27.121467092643318,-2335685.346615,11728.00804869346,11523.991796338065,204.0162523553954,51.002515394346354,68.0
310,2020-08-11,11392.08,90748.284634,11774.0775,11508.200384615386,26.420747750058045,-2426433.6312490003,11676.326810432929,11514.220552164874,162.10625826805517,47.72022008527777,68.0
311,2020-08-10,11892.92,84952.337887,11793.240833333335,11574.593846153846,26.137454407359535,-2341481.2933620005,11709.648839597094,11542.272363115624,167.37647648146958,56.48850278623776,68.0
312,2020-08-09,11681.68,41493.067342,11805.769166666667,11622.110384615384,25.874396303425204,-2382974.3607040006,11705.34594119754,11552.598854736689,152.74708646085128,52.48981350949363,32.0
313,2020-08-08,11761.41,41858.16104,11798.090833333334,11684.439615384617,25.66361652636189,-2341116.1996640004,11713.971181013303,11568.066346978416,145.90483403488724,53.818599325182475,32.0
314,2020-08-07,11594.23,65755.926022,11784.7275,11692.350769230768,24.591714477943103,-2406872.1256860006,11695.549460857412,11570.004395350385,125.54506550702718,50.621538986133224,31.999999999999996
315,2020-08-06,11762.46,63529.08502,11769.515,11686.21576923077,23.59637686155423,-2343343.0406660005,11705.843389956271,11584.260366065171,121.58302389110031,53.60805488814822,32.00000000000001
316,2020-08-05,11744.91,74970.256852,11724.83,11689.885,22.907442163980765,-2418313.2975180005,11711.853637655306,11596.160338949234,115.6932987060718,53.24624980344796,32.0
317,2020-08-04,11191.97,58629.113709,11664.910833333333,11669.916153846152,22.546086853518307,-2476942.4112270004,11631.87153955449,11566.220313841883,65.6512257126069,43.324955874839716,-52.0
318,2020-08-03,11219.81,56931.841475,11612.195,11660.45346153846,22.401105057837736,-2420010.5697520003,11568.477456546107,11540.560290594334,27.917165951772404,43.89182310870383,-52.0
319,2020-08-02,11071.35,97553.077604,11554.762499999999,11642.931923076922,21.592982273074988,-2517563.6473560003,11491.996309385166,11505.803972772532,-13.80766338736612,41.5076253031126,-60.0
320,2020-08-01,11801.17,85087.485126,11556.526666666667,11661.03923076923,20.842582544366717,-2432476.1622300004,11539.561492556679,11527.682937752345,11.878554804334271,54.57164116438311,-60.0
321,2020-07-31,11335.46,70063.660974,11537.454166666668,11656.19423076923,19.421925277799456,-2502539.8232040005,11508.161262932575,11513.44420162254,-5.282938689964794,47.31028852211841,-60.0
322,2020-07-30,11099.61,60794.826456,11513.081666666667,11647.77846153846,18.49004694435853,-2563334.6496600006,11445.30722248141,11482.789816317167,-37.48259383575714,44.10928925907966,-60.0
323,2020-07-29,11100.53,76838.094233,11447.049166666666,11622.868076923078,17.27012413442879,-2486496.5554270004,11392.264572868886,11454.474274367745,-62.20970149885943,44.125170440941346,-60.0
324,2020-07-28,10906.27,97267.734187,11382.431666666665,11594.335,16.66923851092467,-2583764.2896140004,11317.496177042904,11413.866550340506,-96.37037329760278,41.44712560163694,-80.0
325,2020-07-27,11029.96,150188.933144,11321.4775,11569.988846153847,17.55908096457737,-2433575.3564700005,11273.259842113224,11385.429028093062,-112.1691859798375,43.786542563538916,-80.0
326,2020-07-26,9931.54,65279.269319,11182.919999999998,11508.458076923076,18.840518173101064,-2498854.6257890007,11066.841404865036,11277.733544530614,-210.89213966557872,31.68114998888609,-88.0
327,2020-07-25,9700.42,40679.545416,11011.083333333334,11425.645384615385,20.248322831617973,-2539534.1712050005,10856.622727193491,11160.895504195014,-304.2727770015226,29.813461641935035,-92.0
328,2020-07-24,9537.8,43931.136205,10827.1575,11340.38423076923,21.63498074494357,-2583465.3074100004,10653.726923009877,11040.666207587976,-386.9392845780985,28.53861631753213,-96.0
329,2020-07-23,9603.27,51856.2335,10694.765833333333,11250.317307692309,22.817815091561194,-2531609.0739100003,10492.118165623742,10934.19241443331,-442.0742488095675,29.839359926075232,-92.0
330,2020-07-22,9518.16,48815.004107,10552.961666666666,11144.049230769231,24.224641931462205,-2580424.078017,10342.278447835475,10829.301124475287,-487.02267663981183,29.097871404013077,-76.0
331,2020-07-21,9390.0,60413.582486,10412.849166666667,11047.087692307694,25.709319064228563,-2640837.660503,10195.774071245402,10722.686226366006,-526.9121551206044,27.970737686309874,-80.0
332,2020-07-20,9160.78,35458.764082,10192.816666666666,10943.563846153846,27.124616927341172,-2676296.424585,10036.544214130725,10606.989468857413,-570.4452547266883,26.028726054106357,-84.0
333,2020-07-19,9208.99,26052.019417,10015.610833333334,10845.42730769231,28.491312655277948,-2650244.405168,9909.228181187536,10503.433952645752,-594.2057714582152,27.17398517286105,-84.0
334,2020-07-18,9170.28,22554.541457,9854.833333333334,10745.053461538462,29.76038725979067,-2672798.9466250003,9795.543845620223,10404.681808005325,-609.1379623851026,26.814989662552193,-84.0
335,2020-07-17,9154.32,28054.358741,9692.649166666668,10652.360769230769,31.001161525568,-2700853.305366,9696.894023217112,10312.062414819746,-615.1683916026341,26.65861454203781,-96.0
336,2020-07-16,9133.72,43375.571191,9544.936666666666,10565.500769230768,32.2410655056524,-2744228.876557,9610.251865799095,10224.777791499764,-614.5259257006692,26.444256196562506,-64.0
337,2020-07-15,9197.6,39053.579665,9392.24,10461.834615384616,33.087739275692435,-2705175.296892,9546.766963368465,10148.690547684966,-601.9235843165006,28.36776290821767,-64.0
338,2020-07-14,9255.85,45772.552509,9335.9325,10368.533461538462,33.987448470701736,-2659402.744383,9502.010507465624,10082.554210819413,-580.5437033537892,30.1612138544687,-64.0
339,2020-07-13,9242.62,42740.069115,9297.7825,10271.656923076924,34.4095383035866,-2702142.8134979997,9462.104275547836,10020.336861869828,-558.2325863219921,29.97763319434209,-64.0
340,2020-07-12,9302.75,30872.702286,9278.195,10183.523076923077,34.921967304168234,-2671270.111212,9437.58823315586,9967.182279509101,-529.5940463532406,32.00336331636019,-64.0
341,2020-07-11,9234.03,22561.366,9247.425,10086.275769230768,35.39779423327975,-2693831.4772119997,9406.271581901114,9912.874703249166,-506.6031213480528,30.903034328411906,-64.0
342,2020-07-10,9288.34,38295.494006,9228.273333333334,9991.792307692307,35.99991037934071,-2655535.9832059997,9388.128261608636,9866.612873378857,-478.4846117702218,32.86748525332621,-64.0
343,2020-07-09,9232.43,48044.450645,9215.1425,9916.425384615384,35.66094296010055,-2703580.433851,9364.174682899615,9819.636364239683,-455.461681340068,31.86318008260271,-64.0
344,2020-07-08,9436.06,56140.517781,9238.082499999999,9847.819615384615,35.14167299080942,-2647439.91607,9375.23396245352,9791.22330022193,-415.9893377684093,39.15537686594707,-64.0
345,2020-07-07,9257.39,34587.336678,9242.115833333333,9778.051923076924,34.77213998444811,-2682027.252748,9357.104122076056,9751.680092798082,-394.5759707220259,35.55933522320575,-60.0
346,2020-07-06,9344.2,54463.132277,9256.609166666667,9683.553076923077,34.98316087683483,-2627564.1204709997,9355.118872525894,9721.496382220446,-366.3775096945519,38.51402682252944,-52.0
347,2020-07-05,9069.41,34073.653627,9249.533333333333,9596.397307692307,35.69823499603026,-2661637.7740979996,9311.163661368064,9673.193687241153,-362.03002587308947,33.30789476129644,-96.0
348,2020-07-04,9135.46,26441.968484,9249.678333333333,9520.853076923077,36.01648864866938,-2635195.8056139997,9284.1323288499,9633.361562260327,-349.2292334104259,35.56260535674231,-88.0
349,2020-07-03,9058.26,28943.420177,9238.066666666668,9442.30423076923,36.32081577325312,-2664139.225791,9249.38273979607,9590.76144653734,-341.37870674127043,34.11102747569612,-96.0
350,2020-07-02,9086.54,45725.168076,9223.9575,9372.314615384616,35.54405719160174,-2618414.0577149997,9224.330010596675,9553.411709756798,-329.0816991601223,35.155191608268225,-92.0
351,2020-07-01,9232.0,38488.528699,9223.0725,9303.162307692308,34.60446418113924,-2579925.5290159998,9225.510008966417,9529.603434959998,-304.09342599358024,40.388041619958244,-88.0
352,2020-06-30,9138.55,31463.162801,9209.389166666666,9272.662692307691,33.804667764588224,-2611388.6918169996,9212.131546048508,9500.636513851849,-288.50496780334106,38.25233575432841,-80.0
353,2020-06-29,9192.56,42120.293261,9205.933333333334,9253.129615384616,33.25891414135365,-2569268.3985559996,9209.120538964122,9477.816031344304,-268.69549238018226,40.219882084590346,-80.0
354,2020-06-28,9116.35,30688.176421,9191.600833333332,9236.92,33.114760983638455,-2599956.574977,9194.848148354256,9451.040769763244,-256.1926214089872,38.36236721304032,-76.0
355,2020-06-27,9012.0,46290.930113,9173.231666666667,9214.178846153845,33.472424761541234,-2646247.5050899996,9166.717663992064,9418.519231262262,-251.80156727019857,35.91640606383126,-43.99999999999999
356,2020-06-26,9162.21,50292.298277,9150.410833333333,9200.488461538462,32.945981289337716,-2595955.2068129997,9166.024177224053,9399.533362279872,-233.5091850558183,41.680717110199886,-44.0
357,2020-06-25,9249.49,55831.619156,9149.7525,9195.084230769231,32.12170841896064,-2540123.5876569995,9178.865073035737,9388.419039148028,-209.55396611229116,44.78836449451935,-44.0
358,2020-06-24,9296.49,61571.561464,9145.776666666667,9200.303846153845,30.37612378338367,-2478552.0261929994,9196.961215645624,9381.609480692618,-184.6482650469934,46.44337429613818,-44.0
359,2020-06-23,9624.89,41031.02938,9192.066666666668,9216.3,29.003328065539044,-2437520.9968129992,9262.796413238604,9399.630259900572,-136.83384666196798,56.30024267017062,16.0
360,2020-06-22,9685.69,57895.468343,9237.919166666667,9236.123461538462,27.687282765896352,-2379625.5284699993,9327.85696504805,9420.819870278308,-92.96290523025891,57.847058989280704,20.0
361,2020-06-21,9294.69,24316.926234,9257.621666666668,9241.522307692307,26.465240701942427,-2403942.454703999,9322.754355040657,9411.47691692436,-88.72256188370193,46.45820537101028,20.0
362,2020-06-20,9358.95,30329.065384,9280.3225,9250.185,25.82334897197199,-2373613.389319999,9328.322915803634,9407.586034189222,-79.26311838558831,48.261076815637345,20.0
363,2020-06-19,9310.23,45330.983673,9286.841666666665,9254.516923076922,24.96288640687292,-2418944.372992999,9325.539390295382,9400.374476101133,-74.83508580575108,46.96973507668648,20.0
364,2020-06-18,9386.32,37381.953765,9307.489166666668,9259.535,23.85330677918905,-2381562.4192279987,9334.890253326861,9399.333403797345,-64.4431504704844,49.253519447021525,20.0
365,2020-06-17,9465.14,48046.411152,9330.204166666666,9268.093461538461,22.368789753290788,-2333516.0080759986,9354.928675891959,9404.207966479024,-49.27929058706468,51.579745407552174,20.0
366,2020-06-16,9525.59,52052.446927,9364.3075,9276.664230769231,20.847642079098414,-2281463.561148999,9381.184264216274,9413.199228221318,-32.01496400504402,53.34610231485503,19.999999999999993
367,2020-06-15,9426.02,86107.924707,9398.809166666668,9284.048461538461,21.462308147617726,-2367571.485855999,9388.082069721462,9414.148915019738,-26.06684529827544,50.10390211731252,20.0
368,2020-06-14,9342.1,30055.506608,9413.8,9286.116153846153,22.03306949695709,-2397626.992463999,9381.00790514893,9408.811958351609,-27.804053202678915,47.48445152219914,20.0
369,2020-06-13,9473.34,27759.784851,9432.454166666668,9295.381923076922,22.47258758271285,-2369867.207612999,9395.212842818326,9413.591813288527,-18.37897047020124,51.734203357541375,20.0
370,2020-06-12,9465.13,50119.066932,9446.5075,9296.5,23.30800701069823,-2419986.274544999,9405.969328538584,9417.409456748635,-11.440128210051626,51.45368983139092,20.0
371,2020-06-11,9280.4,94418.98473,9417.800000000001,9297.384999999998,21.826828260759044,-2514405.259274999,9386.650970301878,9407.260608100587,-20.609637798708718,45.478385411708615,20.000000000000007
372,2020-06-10,9885.0,47130.762982,9434.409166666666,9318.185,20.322596229266274,-2467274.496292999,9463.320051793897,9442.648711204247,20.671340589649844,61.31342594821602,68.0
373,2020-06-09,9772.43,46024.001289,9474.220833333333,9345.224230769232,19.502020939324613,-2513298.497581999,9510.87542844099,9467.076954818745,43.79847362224427,57.93928801963561,68.0
374,2020-06-08,9782.01,40664.664125,9509.475833333332,9370.091538461538,18.740058170093075,-2472633.8334569987,9552.588439450068,9490.405328535877,62.183110914191275,58.150358025224726,68.0
375,2020-06-07,9746.99,57952.848385,9545.8725,9396.581153846153,19.04016040748877,-2530586.681841999,9582.496371842366,9509.411600496182,73.08477134618443,57.023831015665664,68.0
376,2020-06-06,9666.3,32752.950893,9569.204166666666,9418.879615384616,19.31882677078477,-2563339.632734999,9595.38923771277,9521.03296342239,74.35627429037959,54.408399092044036,68.0
377,2020-06-05,9621.16,47788.05005,9582.205833333333,9433.847307692307,18.908440847053207,-2611127.6827849993,9599.353970372344,9528.449780946657,70.90418942568613,52.945407444156345,68.0
378,2020-06-04,9789.06,57456.100969,9604.161666666667,9458.866923076923,19.035897854321366,-2553671.5818159995,9628.539513391983,9547.754241617276,80.78527177470642,57.52077804940649,68.0
379,2020-06-03,9666.24,46252.644939,9624.179999999998,9477.085384615384,19.461855032254018,-2599924.2267549993,9634.339588254754,9556.53096446044,77.80862379431346,53.428192006789935,68.0
380,2020-06-02,9518.04,108970.773151,9638.841666666667,9492.535,18.705634619656987,-2708894.9999059993,9616.447343907868,9553.679781907817,62.76756200005184,48.90647648574255,64.0
381,2020-06-01,10200.77,76649.12696,9699.460833333333,9538.256923076922,18.49540942602678,-2632245.8729459993,9706.343137152811,9601.612390655384,104.73074649742739,64.01543383457539,96.0
382,2020-05-31,9448.27,48333.786403,9698.055833333334,9549.259230769232,18.12456781010578,-2680579.659348999,9666.63957759084,9590.253695051282,76.38588253955822,47.383635187651734,39.99999999999999
383,2020-05-30,9697.72,55665.27254,9732.832499999999,9566.498846153847,17.555871286955345,-2624914.3868089993,9671.421181038404,9598.21416208452,73.20701895388447,51.84960767196628,40.0
384,2020-05-29,9427.07,57374.362961,9694.671666666667,9571.521153846154,17.022042255401427,-2682288.749769999,9633.82869164788,9585.536816744925,48.29187490295408,47.17136395013345,40.0
385,2020-05-28,9575.89,74110.787662,9678.293333333333,9569.636538461538,16.056763321193714,-2608177.9621079993,9624.915046778975,9584.822237726783,40.092809052192024,49.8507761878297,40.0
386,2020-05-27,9204.07,68910.355514,9630.131666666666,9551.112692307694,16.213057329130656,-2677088.3176219994,9560.169654966825,9556.618368265541,3.5512867012839706,43.86470980336411,-20.0
387,2020-05-26,8841.18,58299.770138,9554.647500000001,9533.67,16.697092007035188,-2735388.0877599996,9449.555861895005,9503.622933579205,-54.06707168419962,38.94893349840542,-24.0
388,2020-05-25,8900.35,62833.910949,9490.818333333333,9516.031538461539,17.317331195577403,-2672554.1768109994,9365.062652372697,9458.936049610375,-93.87339723767764,40.12713119969922,-24.0
389,2020-05-24,8720.34,70379.86645,9415.75,9493.343461538461,16.489909566764442,-2742934.0432609995,9265.874552007666,9404.225231120718,-138.35067911305123,37.74087728879956,-32.0
390,2020-05-23,9179.15,43526.296966,9364.924166666666,9485.375384615385,15.682359426689084,-2699407.7462949995,9252.532313237256,9387.55299177844,-135.02067854118468,46.47736644610181,-32.0
391,2020-05-22,9170.0,58943.131024,9323.570833333333,9474.023846153847,15.419665163155297,-2758350.8773189997,9239.835034277678,9371.437955350408,-131.60292107273017,46.33771627441667,-32.0
392,2020-05-21,9068.65,108928.780969,9286.121666666666,9456.44923076923,14.649552675963108,-2867279.6582879997,9213.498875158035,9349.009217917044,-135.5103427590093,44.73436535521737,-31.999999999999993
393,2020-05-20,9511.43,74923.73809,9228.676666666668,9459.73423076923,14.755989010776366,-2792355.9201979996,9259.334432826028,9361.040386960227,-101.70595413419869,52.47175799563081,-32.0
394,2020-05-19,9775.53,78539.760454,9255.948333333334,9476.404615384616,15.013503133931541,-2713816.1597439996,9338.749135468179,9391.74332125947,-52.994185791290874,56.393307571740685,-32.0
395,2020-05-18,9733.93,82006.603583,9258.965833333334,9486.42730769231,15.407467220939733,-2795822.7633269997,9399.546191549996,9417.090482647658,-17.5442910976617,55.614900564400536,-32.0
396,2020-05-17,9680.04,68647.764323,9280.046666666667,9494.693076923077,15.157837597942322,-2864470.5276499996,9442.699085157688,9436.568224673758,6.130860483930519,54.564182121098355,-32.0
397,2020-05-16,9381.27,59587.627862,9263.828333333333,9498.572692307693,14.50711979693538,-2924058.1555119995,9433.24845667189,9432.47205988311,0.7763967887804029,49.03323822769667,-32.0
